1	-5	-32
17	-18	-21
10	-15	-27
6	-17	-27
1	-18	-27
16	-20	-20
4	-16	-28
4	-4	-32
16	-19	-21
12	-17	-25
11	-19	-24
7	-15	-28
0	-23	-23
4	-9	-31
3	-5	-32
4	-12	-30
0	-22	-24
0	-6	-32
17	-17	-22
7	-22	-23
10	-11	-29
5	-19	-26
9	-9	-30
5	-14	-29
3	-18	-27
2	-23	-23
1	-10	-31
16	-18	-22
8	-18	-26
8	-10	-30
2	-22	-24
2	-6	-32
15	-20	-21
9	-16	-27
7	-21	-24
9	-12	-29
0	-21	-25
0	-15	-29
14	-14	-26
10	-22	-22
15	-19	-22
13	-15	-26
11	-18	-25
10	-21	-23
7	-11	-30
2	-21	-25
2	-15	-29
3	-10	-31
1	-13	-30
12	-12	-28
16	-17	-23
11	-13	-28
7	-20	-25
8	-13	-29
4	-23	-23
7	-8	-31
1	-17	-28
5	-5	-32
1	-7	-32
12	-16	-26
10	-20	-24
6	-16	-28
4	-22	-24
0	-20	-26
4	-6	-32
15	-18	-23
14	-21	-21
5	-18	-27
6	-9	-31
3	-13	-30
14	-20	-22
10	-14	-28
6	-12	-30
2	-20	-26
8	-17	-27
4	-21	-25
4	-15	-29
3	-17	-28
3	-7	-32
0	-11	-31
14	-19	-23
11	-17	-26
10	-19	-25
7	-19	-26
7	-14	-29
5	-10	-31
2	-11	-31
16	-16	-24
0	-8	-32
15	-17	-24
9	-15	-28
0	-19	-27
0	-1	-33
4	-20	-26
2	-8	-32
13	-21	-22
13	-14	-27
9	-22	-23
6	-23	-23
5	-13	-30
2	-19	-27
1	-2	-33
14	-18	-24
6	-22	-24
6	-6	-32
0	-14	-30
13	-20	-23
12	-15	-27
9	-21	-24
5	-17	-28
4	-11	-31
1	-16	-29
5	-7	-32
0	-3	-33
10	-18	-26
10	-10	-30
2	-14	-30
7	-18	-27
6	-21	-25
9	-11	-30
6	-15	-29
2	-3	-33
8	-16	-28
4	-8	-32
15	-16	-25
13	-19	-24
11	-16	-27
9	-20	-25
11	-12	-29
4	-19	-27
8	-9	-31
3	-16	-29
1	-23	-24
1	-12	-31
1	-9	-32
1	-4	-33
8	-12	-30
0	-18	-28
14	-17	-25
10	-13	-29
7	-10	-31
1	-22	-25
12	-22	-22
6	-20	-26
4	-14	-30
2	-18	-28
12	-21	-23
3	-23	-24
3	-12	-31
3	-9	-32
3	-4	-33
0	-5	-33
13	-18	-25
10	-17	-27
9	-19	-26
9	-14	-29
7	-13	-30
3	-22	-25
6	-11	-31
1	-21	-26
2	-5	-33
12	-20	-24
19	-19	-20
13	-13	-28
8	-23	-23
7	-17	-28
5	-16	-29
7	-7	-32
18	-20	-20
12	-14	-28
8	-22	-24
4	-18	-28
6	-8	-32
0	-10	-32
18	-19	-21
15	-15	-26
6	-19	-27
3	-21	-26
1	-15	-30
1	-6	-33
14	-16	-26
2	-10	-32
17	-20	-21
12	-19	-25
11	-15	-28
8	-21	-25
8	-15	-29
5	-23	-24
5	-12	-31
1	-20	-27
5	-9	-32
0	-17	-29
0	-13	-31
4	-5	-33
18	-18	-22
6	-14	-30
17	-19	-22
13	-17	-26
11	-22	-23
9	-18	-27
5	-22	-25
3	-15	-30
2	-17	-29
2	-13	-31
3	-6	-33
16	-21	-21
11	-21	-24
3	-20	-27
0	-7	-33
16	-20	-22
10	-16	-28
8	-20	-26
4	-10	-32
17	-18	-23
11	-11	-30
5	-21	-26
9	-10	-31
2	-7	-33
12	-18	-26
10	-12	-30
6	-18	-28
16	-19	-23
11	-20	-25
7	-16	-29
8	-11	-31
4	-17	-29
4	-13	-31
1	-19	-28
1	-11	-32
15	-21	-22
14	-15	-27
9	-13	-30
5	-15	-30
5	-6	-33
8	-8	-32
0	-24	-24
17	-17	-24
15	-20	-23
13	-16	-27
12	-13	-29
9	-17	-28
8	-19	-27
7	-23	-24
5	-20	-27
7	-12	-31
3	-19	-28
7	-9	-32
0	-23	-25
3	-11	-32
4	-7	-33
1	-8	-33
16	-18	-24
2	-24	-24
0	-16	-30
0	0	-34
11	-19	-26
10	-23	-23
11	-14	-29
7	-22	-25
2	-23	-25
1	-14	-31
1	-1	-34
10	-22	-24
8	-14	-30
6	-10	-32
2	-16	-30
0	-22	-26
0	-2	-34
15	-19	-24
12	-17	-27
3	-8	-33
14	-22	-22
2	-22	-26
2	-2	-34
14	-21	-23
10	-21	-25
10	-15	-29
7	-21	-26
6	-17	-29
6	-13	-31
3	-14	-31
1	-18	-29
1	-3	-34
4	-24	-24
0	-12	-32
16	-17	-25
5	-19	-28
4	-23	-25
5	-11	-32
0	-21	-27
0	-9	-33
14	-20	-24
8	-18	-28
4	-16	-30
2	-12	-32
0	-4	-34
15	-18	-25
11	-18	-27
7	-15	-30
3	-18	-29
2	-21	-27
6	-7	-33
2	-9	-33
3	-3	-34
14	-14	-28
10	-20	-26
4	-22	-26
2	-4	-34
13	-15	-28
9	-16	-29
7	-20	-27
5	-8	-33
14	-19	-25
13	-22	-23
10	-11	-31
5	-14	-31
1	-5	-34
12	-16	-28
4	-12	-32
0	-20	-28
13	-21	-24
9	-23	-24
9	-12	-31
4	-21	-27
9	-9	-32
4	-9	-33
0	-15	-31
16	-16	-26
12	-12	-30
6	-24	-24
8	-10	-32
2	-20	-28
4	-4	-34
15	-17	-26
10	-19	-27
9	-22	-25
11	-13	-30
6	-23	-25
5	-18	-29
2	-15	-31
1	-17	-30
1	-10	-33
3	-5	-34
6	-16	-30
0	-6	-34
13	-20	-25
11	-17	-28
8	-17	-29
7	-19	-28
8	-13	-31
7	-11	-32
1	-13	-32
14	-18	-26
10	-14	-30
6	-22	-26
2	-6	-34
9	-21	-26
3	-17	-30
3	-10	-33
20	-20	-20
4	-20	-28
19	-20	-21
12	-23	-23
4	-15	-31
1	-24	-25
7	-8	-33
3	-13	-32
0	-19	-29
12	-22	-24
6	-12	-32
19	-19	-22
18	-21	-21
13	-19	-26
13	-14	-29
9	-15	-30
6	-21	-27
7	-14	-31
2	-19	-29
1	-23	-26
6	-9	-33
5	-5	-34
1	-7	-34
18	-20	-22
10	-18	-28
4	-6	-34
15	-16	-27
12	-21	-25
12	-15	-29
9	-20	-27
3	-24	-25
0	-11	-33
18	-19	-23
17	-21	-22
14	-17	-27
7	-18	-29
5	-17	-30
3	-23	-26
1	-22	-27
5	-10	-33
2	-11	-33
3	-7	-34
8	-24	-24
17	-20	-23
11	-16	-29
8	-23	-25
4	-19	-29
5	-13	-32
1	-16	-31
12	-20	-26
8	-16	-30
6	-20	-28
0	-14	-32
0	-8	-34
13	-18	-27
6	-15	-31
3	-22	-27
18	-18	-24
16	-22	-22
8	-22	-26
10	-10	-32
2	-14	-32
0	-18	-30
2	-8	-34
17	-19	-24
16	-21	-23
11	-23	-24
9	-19	-28
11	-12	-31
5	-24	-25
9	-11	-32
3	-16	-31
1	-21	-28
4	-11	-33
0	-1	-35
2	-18	-30
6	-6	-34
11	-22	-25
10	-17	-29
10	-13	-31
5	-23	-26
5	-7	-34
1	-2	-35
16	-20	-24
8	-12	-32
15	-15	-28
12	-19	-27
8	-21	-27
3	-21	-28
8	-9	-33
1	-12	-33
0	-3	-35
14	-16	-28
4	-14	-32
4	-8	-34
17	-18	-25
15	-22	-23
11	-21	-26
13	-13	-30
9	-14	-31
7	-17	-30
6	-19	-29
5	-22	-27
7	-10	-33
1	-9	-34
2	-3	-35
12	-14	-30
4	-18	-30
16	-19	-25
15	-21	-24
13	-17	-28
7	-13	-32
5	-16	-31
1	-20	-29
3	-12	-33
1	-4	-35
11	-15	-30
9	-18	-29
6	-11	-33
3	-9	-34
8	-20	-28
15	-20	-25
11	-20	-27
7	-24	-25
8	-15	-31
5	-21	-28
3	-20	-29
0	-25	-25
1	-15	-32
0	-17	-31
3	-4	-35
0	-5	-35
12	-18	-28
10	-24	-24
0	-24	-26
17	-17	-26
14	-23	-23
10	-23	-25
7	-23	-26
2	-25	-25
2	-17	-31
7	-7	-34
2	-5	-35
16	-18	-26
14	-22	-24
10	-16	-30
6	-14	-32
2	-24	-26
6	-8	-34
0	-10	-34
5	-12	-33
3	-15	-32
0	-23	-27
0	-13	-33
10	-22	-26
6	-18	-30
2	-10	-34
15	-19	-26
14	-21	-25
14	-15	-29
7	-22	-27
2	-23	-27
1	-19	-30
5	-9	-34
2	-13	-33
1	-6	-35
13	-16	-29
11	-19	-28
8	-19	-29
11	-11	-32
7	-16	-31
5	-20	-29
4	-25	-25
4	-17	-31
4	-5	-35
10	-12	-32
4	-24	-26
0	-22	-28
10	-21	-27
9	-17	-30
9	-10	-33
3	-19	-30
3	-6	-35
14	-20	-26
2	-22	-28
4	-10	-34
16	-17	-27
13	-23	-24
12	-17	-29
12	-13	-31
7	-21	-28
9	-13	-32
4	-23	-27
8	-11	-33
5	-15	-32
4	-13	-33
0	-7	-35
15	-18	-27
13	-22	-25
11	-14	-31
1	-11	-34
2	-7	-35
0	-16	-32
20	-21	-21
9	-24	-25
7	-12	-33
0	-21	-29
20	-20	-22
10	-20	-28
8	-14	-32
4	-22	-28
8	-8	-34
2	-16	-32
19	-21	-22
14	-19	-27
13	-21	-26
11	-18	-29
9	-23	-26
10	-15	-31
6	-25	-25
6	-17	-31
5	-19	-30
2	-21	-29
7	-9	-34
1	-18	-31
3	-11	-34
1	-14	-33
5	-6	-35
8	-18	-30
6	-24	-26
19	-20	-23
7	-20	-29
4	-7	-35
1	-8	-35
18	-22	-22
14	-14	-30
6	-10	-34
18	-21	-23
13	-15	-30
9	-22	-27
6	-23	-27
6	-13	-33
3	-18	-31
3	-14	-33
16	-16	-28
12	-24	-24
4	-16	-32
0	0	-36
19	-19	-24
15	-17	-28
13	-20	-27
12	-23	-25
9	-16	-31
7	-15	-32
4	-21	-29
3	-8	-35
1	-1	-36
18	-20	-24
12	-16	-30
0	-20	-30
0	-12	-34
0	-2	-36
17	-22	-23
10	-19	-29
1	-25	-26
5	-11	-34
14	-18	-28
12	-22	-26
6	-22	-28
2	-20	-30
2	-12	-34
2	-2	-36
17	-21	-24
9	-21	-28
1	-24	-27
0	-9	-35
1	-3	-36
18	-19	-25
11	-17	-30
7	-19	-30
10	-11	-33
5	-18	-31
3	-25	-26
5	-14	-33
6	-7	-35
2	-9	-35
12	-12	-32
0	-4	-36
17	-20	-25
16	-23	-23
13	-19	-28
12	-21	-27
8	-25	-25
11	-13	-32
8	-17	-31
9	-12	-33
3	-24	-27
1	-23	-28
1	-17	-32
5	-8	-35
0	-15	-33
3	-3	-36
16	-22	-24
8	-24	-26
6	-16	-32
4	-20	-30
4	-12	-34
2	-4	-36
6	-21	-29
9	-9	-34
2	-15	-33
10	-14	-32
8	-10	-34
16	-21	-25
15	-16	-29
11	-24	-25
9	-20	-29
8	-23	-27
8	-13	-33
3	-23	-28
3	-17	-32
0	-19	-31
4	-9	-35
1	-5	-36
18	-18	-26
10	-18	-30
17	-19	-26
14	-17	-29
11	-23	-26
13	-14	-31
5	-25	-26
7	-11	-34
2	-19	-31
1	-22	-29
1	-13	-34
1	-10	-35
12	-20	-28
4	-4	-36
15	-23	-24
12	-15	-31
9	-15	-32
5	-24	-27
4	-15	-33
3	-5	-36
16	-20	-26
8	-22	-28
0	-6	-36
15	-22	-25
13	-18	-29
11	-22	-27
7	-18	-31
7	-14	-33
3	-22	-29
3	-13	-34
3	-10	-35
6	-20	-30
6	-12	-34
2	-6	-36
11	-16	-31
5	-23	-28
5	-17	-32
4	-19	-31
7	-8	-35
17	-18	-27
15	-21	-26
9	-19	-30
1	-21	-30
6	-9	-35
8	-16	-32
16	-19	-27
12	-19	-29
11	-21	-28
8	-21	-29
1	-16	-33
5	-5	-36
0	-11	-35
1	-7	-36
14	-24	-24
0	-18	-32
4	-6	-36
14	-23	-25
15	-15	-30
10	-25	-25
10	-17	-31
7	-25	-26
5	-22	-29
6	-15	-33
3	-21	-30
5	-13	-34
5	-10	-35
2	-11	-35
14	-16	-30
10	-24	-26
2	-18	-32
0	-26	-26
0	-14	-34
15	-20	-27
7	-24	-27
11	-12	-33
3	-16	-33
0	-25	-27
3	-7	-36
14	-22	-26
10	-10	-34
2	-26	-26
2	-14	-34
13	-17	-30
10	-23	-27
10	-13	-33
6	-19	-31
9	-11	-34
2	-25	-27
0	-24	-28
0	-8	-36
17	-17	-28
11	-20	-29
13	-13	-32
7	-23	-28
7	-17	-32
1	-20	-31
4	-11	-35
16	-18	-28
12	-14	-32
8	-20	-30
8	-12	-34
4	-18	-32
2	-24	-28
2	-8	-36
21	-21	-22
14	-21	-27
9	-18	-31
9	-14	-33
5	-21	-30
20	-22	-22
12	-18	-30
10	-22	-28
4	-26	-26
4	-14	-34
6	-6	-36
20	-21	-23
15	-19	-28
13	-24	-25
11	-15	-32
4	-25	-27
5	-16	-33
3	-20	-31
8	-9	-35
0	-23	-29
5	-7	-36
1	-12	-35
0	-1	-37
19	-22	-23
13	-23	-26
7	-22	-29
7	-13	-34
2	-23	-29
7	-10	-35
1	-2	-37
20	-20	-24
4	-24	-28
4	-8	-36
19	-21	-24
8	-15	-33
3	-12	-35
0	-17	-33
1	-9	-36
0	-3	-37
14	-20	-28
10	-16	-32
18	-23	-23
13	-22	-27
14	-15	-31
11	-19	-30
10	-21	-29
9	-25	-26
6	-11	-35
2	-17	-33
1	-15	-34
2	-3	-37
18	-22	-24
6	-18	-32
0	-22	-30
19	-20	-25
16	-17	-29
13	-16	-31
9	-24	-27
8	-19	-31
5	-20	-31
4	-23	-29
1	-19	-32
3	-9	-36
1	-4	-37
6	-26	-26
6	-14	-34
2	-22	-30
18	-21	-25
15	-18	-29
7	-21	-30
6	-25	-27
3	-15	-34
17	-23	-24
13	-21	-28
12	-25	-25
12	-17	-31
9	-23	-28
9	-17	-32
7	-16	-33
4	-17	-33
3	-19	-32
5	-12	-35
7	-7	-36
0	-13	-35
3	-4	-37
0	-5	-37
12	-24	-26
6	-24	-28
6	-8	-36
0	-10	-36
19	-19	-26
17	-22	-25
14	-19	-29
11	-11	-34
2	-13	-35
2	-5	-37
18	-20	-26
10	-20	-30
10	-12	-34
4	-22	-30
2	-10	-36
12	-23	-27
12	-13	-33
0	-21	-31
5	-9	-36
17	-21	-26
11	-18	-31
9	-22	-29
11	-14	-33
6	-23	-29
9	-13	-34
9	-10	-35
5	-15	-34
2	-21	-31
1	-26	-27
1	-6	-37
16	-24	-24
16	-23	-25
13	-20	-29
7	-20	-31
5	-19	-32
8	-11	-35
1	-25	-28
4	-13	-35
4	-5	-37
16	-16	-30
12	-22	-28
8	-18	-32
4	-10	-36
0	-16	-34
18	-19	-27
15	-17	-30
10	-15	-33
6	-17	-33
3	-26	-27
1	-18	-33
3	-6	-37
16	-22	-26
14	-14	-32
8	-26	-26
8	-14	-34
2	-16	-34
17	-20	-27
13	-15	-32
8	-25	-27
4	-21	-31
3	-25	-28
7	-12	-35
1	-24	-29
1	-11	-36
0	-7	-37
14	-18	-30
6	-22	-30
11	-25	-26
10	-19	-31
9	-21	-30
3	-18	-33
1	-14	-35
2	-7	-37
12	-16	-32
8	-24	-28
8	-8	-36
0	-20	-32
16	-21	-27
15	-24	-25
12	-21	-29
11	-24	-27
9	-16	-33
3	-24	-29
7	-9	-36
3	-11	-36
4	-16	-34
2	-20	-32
15	-23	-26
13	-19	-30
5	-26	-27
7	-15	-34
6	-13	-35
1	-23	-30
3	-14	-35
5	-6	-37
18	-18	-28
6	-10	-36
17	-19	-28
11	-23	-28
11	-17	-32
8	-23	-29
7	-19	-32
5	-25	-28
4	-7	-37
1	-8	-37
15	-22	-27
6	-21	-31
5	-18	-33
3	-23	-30
16	-20	-28
4	-20	-32
0	-12	-36
15	-16	-31
9	-20	-31
8	-17	-33
5	-24	-29
5	-11	-36
3	-8	-37
12	-20	-30
12	-12	-34
2	-12	-36
0	0	-38
14	-25	-25
14	-17	-31
11	-22	-29
11	-13	-34
10	-11	-35
5	-14	-35
1	-22	-31
1	-17	-34
1	-1	-38
14	-24	-26
10	-18	-32
8	-22	-30
6	-16	-34
0	-2	-38
15	-21	-28
9	-12	-35
0	-19	-33
0	-15	-35
0	-9	-37
22	-22	-22
10	-26	-26
10	-14	-34
2	-2	-38
21	-22	-23
17	-18	-29
14	-23	-27
13	-18	-31
10	-25	-27
13	-14	-33
7	-26	-27
5	-23	-30
3	-22	-31
3	-17	-34
2	-19	-33
2	-15	-35
6	-7	-37
2	-9	-37
1	-3	-38
4	-12	-36
21	-21	-24
20	-23	-23
16	-19	-29
12	-15	-33
7	-25	-28
8	-13	-35
9	-9	-36
0	-27	-27
5	-8	-37
20	-22	-24
10	-24	-28
6	-20	-32
8	-10	-36
0	-26	-28
0	-4	-38
11	-21	-30
9	-15	-34
7	-18	-33
2	-27	-27
3	-3	-38
14	-22	-28
2	-26	-28
2	-4	-38
20	-21	-25
19	-23	-24
15	-20	-29
12	-19	-31
11	-16	-33
9	-19	-32
8	-21	-31
7	-24	-29
4	-19	-33
7	-11	-36
4	-15	-35
1	-21	-32
0	-25	-29
4	-9	-37
1	-13	-36
19	-22	-25
13	-25	-26
10	-23	-29
5	-22	-31
7	-14	-35
5	-17	-34
2	-25	-29
1	-10	-37
1	-5	-38
13	-24	-27
15	-15	-32
4	-27	-27
3	-21	-32
3	-13	-36
20	-20	-26
18	-24	-24
14	-16	-32
8	-16	-34
4	-26	-28
6	-12	-36
0	-24	-30
4	-4	-38
19	-21	-26
18	-23	-25
17	-17	-30
14	-21	-29
10	-17	-33
7	-23	-30
3	-10	-37
3	-5	-38
16	-18	-30
2	-24	-30
0	-18	-34
0	-6	-38
13	-23	-28
13	-17	-32
11	-20	-31
4	-25	-29
7	-8	-37
1	-16	-35
18	-22	-26
10	-22	-30
2	-18	-34
2	-6	-38
15	-19	-30
9	-26	-27
6	-19	-33
6	-15	-35
6	-9	-37
8	-20	-32
19	-20	-27
17	-24	-25
9	-25	-28
11	-12	-35
5	-21	-32
5	-13	-36
3	-16	-35
1	-20	-33
0	-23	-31
0	-11	-37
12	-18	-32
4	-24	-30
0	-14	-36
18	-21	-27
17	-23	-26
13	-22	-29
13	-13	-34
9	-18	-33
7	-22	-31
6	-27	-27
10	-13	-35
7	-17	-34
2	-23	-31
5	-10	-37
2	-11	-37
5	-5	-38
1	-7	-38
14	-20	-30
12	-26	-26
12	-14	-34
6	-26	-28
10	-10	-36
4	-18	-34
2	-14	-36
4	-6	-38
12	-25	-27
9	-24	-29
9	-11	-36
3	-20	-33
17	-22	-27
10	-21	-31
11	-15	-34
6	-25	-29
9	-14	-35
3	-7	-38
12	-24	-28
8	-12	-36
19	-19	-28
16	-25	-25
16	-17	-31
11	-19	-32
4	-23	-31
5	-16	-35
4	-11	-37
18	-20	-28
16	-24	-26
4	-14	-36
0	-22	-32
0	-8	-38
15	-18	-31
13	-21	-30
14	-15	-33
9	-23	-30
10	-16	-34
6	-24	-30
2	-22	-32
2	-8	-38
17	-21	-28
16	-23	-27
12	-23	-29
13	-16	-33
8	-19	-33
7	-21	-32
8	-15	-35
5	-20	-33
7	-13	-36
1	-27	-28
8	-9	-37
0	-17	-35
1	-12	-37
6	-18	-34
6	-6	-38
14	-19	-31
1	-26	-29
7	-10	-37
2	-17	-35
1	-19	-34
5	-7	-38
12	-17	-33
8	-27	-27
3	-27	-28
3	-12	-37
1	-15	-36
0	-1	-39
16	-22	-28
10	-20	-32
8	-26	-28
4	-22	-32
4	-8	-38
18	-19	-29
15	-25	-26
11	-26	-27
9	-22	-31
9	-17	-34
6	-23	-31
3	-26	-29
3	-19	-34
1	-25	-30
6	-11	-37
1	-9	-38
1	-2	-39
12	-22	-30
6	-14	-36
17	-20	-29
15	-24	-27
13	-20	-31
11	-25	-28
8	-25	-29
7	-16	-35
4	-17	-35
3	-15	-36
0	-21	-33
0	-3	-39
11	-18	-33
3	-25	-30
2	-21	-33
3	-9	-38
2	-3	-39
16	-16	-32
16	-21	-29
15	-23	-28
15	-17	-32
11	-24	-29
12	-13	-35
7	-20	-33
5	-27	-28
11	-11	-36
1	-24	-31
5	-12	-37
0	-13	-37
1	-4	-39
8	-24	-30
10	-12	-36
22	-23	-23
11	-14	-35
5	-26	-29
5	-19	-34
7	-7	-38
2	-13	-37
22	-22	-24
14	-18	-32
8	-18	-34
6	-22	-32
6	-8	-38
0	-10	-38
21	-23	-24
12	-21	-31
9	-21	-32
9	-13	-36
4	-21	-33
3	-24	-31
5	-15	-36
3	-4	-39
0	-5	-39
18	-18	-30
14	-26	-26
14	-14	-34
2	-10	-38
21	-22	-25
17	-19	-30
15	-22	-29
14	-25	-27
11	-23	-30
13	-15	-34
10	-19	-33
10	-15	-35
5	-25	-30
6	-17	-35
9	-10	-37
1	-18	-35
5	-9	-38
2	-5	-39
20	-24	-24
0	-16	-36
20	-23	-25
13	-19	-32
8	-23	-31
8	-11	-37
1	-23	-32
4	-13	-37
16	-20	-30
14	-24	-28
12	-16	-34
8	-14	-36
2	-16	-36
0	-20	-34
21	-21	-26
10	-27	-27
3	-18	-35
1	-6	-39
20	-22	-26
10	-26	-28
2	-20	-34
4	-10	-38
19	-24	-25
7	-27	-28
9	-16	-35
5	-24	-31
3	-23	-32
7	-12	-37
4	-5	-39
19	-23	-26
15	-21	-30
14	-23	-29
11	-22	-31
10	-25	-29
11	-17	-34
7	-26	-29
7	-19	-34
6	-21	-33
1	-14	-37
1	-11	-38
3	-6	-39
12	-20	-32
4	-16	-36
0	-28	-28
20	-21	-27
15	-16	-33
9	-20	-33
7	-15	-36
0	-27	-29
0	-7	-39
8	-22	-32
4	-20	-34
2	-28	-28
8	-8	-38
19	-22	-27
18	-25	-25
17	-18	-31
13	-26	-27
14	-17	-33
7	-25	-30
5	-18	-35
2	-27	-29
6	-13	-37
1	-22	-33
7	-9	-38
3	-14	-37
3	-11	-38
2	-7	-39
18	-24	-26
10	-24	-30
0	-26	-30
16	-19	-31
13	-25	-28
8	-17	-35
5	-23	-32
14	-22	-30
10	-18	-34
2	-26	-30
6	-10	-38
18	-23	-27
13	-18	-33
3	-22	-33
5	-6	-39
20	-20	-28
12	-12	-36
4	-28	-28
19	-21	-28
15	-20	-31
13	-24	-29
11	-21	-32
7	-24	-31
11	-13	-36
4	-27	-29
0	-25	-31
1	-17	-36
0	-19	-35
4	-7	-39
1	-8	-39
6	-16	-36
0	-12	-38
17	-25	-26
10	-23	-31
13	-14	-35
10	-11	-37
2	-25	-31
5	-14	-37
2	-19	-35
5	-11	-38
18	-22	-28
10	-14	-36
6	-20	-34
4	-26	-30
2	-12	-38
17	-24	-27
12	-19	-33
9	-27	-28
12	-15	-35
8	-21	-33
9	-12	-37
3	-17	-36
0	-15	-37
3	-8	-39
14	-21	-31
13	-23	-30
9	-26	-29
9	-19	-34
7	-18	-35
5	-22	-33
1	-21	-34
2	-15	-37
0	-24	-32
0	0	-40
19	-20	-29
17	-23	-28
17	-17	-32
12	-27	-27
11	-16	-35
7	-23	-32
9	-15	-36
4	-25	-31
8	-13	-37
4	-19	-35
0	-9	-39
1	-1	-40
16	-18	-32
12	-26	-28
6	-28	-28
2	-24	-32
4	-12	-38
0	-2	-40
18	-21	-29
15	-15	-34
9	-25	-30
6	-27	-29
3	-21	-34
9	-9	-38
6	-7	-39
2	-9	-39
16	-26	-26
14	-16	-34
10	-22	-32
8	-10	-38
2	-2	-40
16	-25	-27
15	-19	-32
12	-25	-29
11	-20	-33
5	-17	-36
4	-15	-37
5	-8	-39
1	-3	-40
6	-26	-30
17	-22	-29
13	-22	-31
13	-17	-34
10	-17	-35
7	-14	-37
7	-11	-38
1	-13	-38
16	-24	-28
8	-16	-36
4	-24	-32
0	-4	-40
9	-24	-31
0	-23	-33
4	-9	-39
3	-3	-40
14	-20	-32
12	-24	-30
8	-20	-34
0	-18	-36
2	-4	-40
19	-19	-30
7	-22	-33
6	-25	-31
6	-19	-35
5	-21	-34
2	-23	-33
3	-13	-38
1	-10	-39
18	-20	-30
12	-18	-34
6	-12	-38
2	-18	-36
16	-23	-29
1	-28	-29
1	-20	-35
1	-16	-37
1	-5	-40
17	-21	-30
15	-26	-27
10	-21	-33
9	-18	-35
6	-15	-37
1	-27	-30
3	-10	-39
8	-28	-28
4	-4	-40
23	-23	-24
15	-25	-28
16	-17	-33
13	-21	-32
12	-23	-31
11	-27	-28
9	-23	-32
8	-27	-29
13	-13	-36
11	-12	-37
7	-17	-36
4	-23	-33
3	-28	-29
3	-20	-35
3	-16	-37
7	-8	-39
3	-5	-40
22	-24	-24
12	-14	-36
6	-24	-32
4	-18	-36
0	-6	-40
22	-23	-25
15	-18	-33
11	-26	-29
11	-19	-34
10	-13	-37
3	-27	-30
1	-26	-31
5	-13	-38
6	-9	-39
16	-22	-30
8	-26	-30
0	-22	-34
0	-14	-38
2	-6	-40
21	-24	-25
15	-24	-29
11	-15	-36
0	-11	-39
22	-22	-26
10	-10	-38
2	-22	-34
2	-14	-38
21	-23	-26
18	-19	-31
14	-19	-33
11	-25	-30
14	-15	-35
7	-21	-34
9	-14	-37
3	-26	-31
9	-11	-38
5	-10	-39
2	-11	-39
20	-25	-25
17	-20	-31
13	-16	-35
8	-25	-31
8	-19	-35
5	-28	-29
5	-20	-35
5	-16	-37
1	-25	-32
5	-5	-40
1	-7	-40
20	-24	-26
12	-22	-32
10	-16	-36
8	-12	-38
4	-6	-40
21	-22	-27
15	-23	-30
14	-27	-27
9	-22	-33
6	-23	-33
5	-27	-30
14	-26	-28
10	-20	-34
6	-18	-36
4	-22	-34
4	-14	-38
20	-23	-27
16	-21	-31
13	-20	-33
11	-24	-31
12	-17	-35
8	-15	-37
3	-25	-32
1	-19	-36
4	-11	-39
0	-17	-37
3	-7	-40
19	-25	-26
14	-25	-29
5	-26	-31
7	-13	-38
2	-17	-37
8	-24	-32
0	-8	-40
21	-21	-28
19	-24	-27
9	-17	-36
3	-19	-36
1	-24	-33
8	-9	-39
0	-21	-35
1	-12	-39
20	-22	-28
16	-16	-34
10	-28	-28
2	-8	-40
15	-22	-31
15	-17	-34
10	-27	-29
11	-18	-35
2	-21	-35
7	-10	-39
1	-15	-38
18	-18	-32
14	-24	-30
6	-6	-40
19	-23	-28
17	-19	-32
12	-21	-33
11	-23	-32
7	-28	-29
7	-20	-35
5	-25	-32
7	-16	-37
3	-24	-33
4	-17	-37
3	-12	-39
5	-7	-40
18	-26	-26
14	-18	-34
10	-26	-30
6	-22	-34
6	-14	-38
18	-25	-27
9	-21	-34
7	-27	-30
6	-11	-39
3	-15	-38
16	-20	-32
4	-8	-40
20	-21	-29
13	-27	-28
8	-23	-33
12	-13	-37
5	-19	-36
4	-21	-35
0	-29	-29
1	-9	-40
0	-1	-41
18	-24	-28
8	-18	-36
0	-28	-30
19	-22	-29
14	-23	-31
13	-26	-29
13	-19	-34
10	-25	-31
10	-19	-35
7	-26	-31
11	-14	-37
11	-11	-38
2	-29	-29
1	-23	-34
1	-2	-41
14	-14	-36
10	-12	-38
2	-28	-30
15	-21	-32
13	-15	-36
5	-24	-33
0	-27	-31
5	-12	-39
3	-9	-40
0	-13	-39
0	-3	-41
18	-23	-29
17	-26	-27
13	-25	-30
11	-22	-33
10	-15	-37
9	-13	-38
6	-17	-37
3	-23	-34
2	-27	-31
5	-15	-38
1	-18	-37
2	-13	-39
2	-3	-41
12	-16	-36
0	-20	-36
17	-25	-28
7	-25	-32
4	-29	-29
7	-7	-40
1	-4	-41
20	-20	-30
12	-20	-34
10	-24	-32
4	-28	-30
2	-20	-36
0	-26	-32
6	-8	-40
0	-16	-38
0	-10	-40
19	-21	-30
17	-18	-33
6	-21	-35
9	-10	-39
3	-18	-37
14	-22	-32
8	-22	-34
8	-14	-38
2	-26	-32
2	-16	-38
2	-10	-40
17	-24	-29
16	-19	-33
13	-24	-31
15	-16	-35
9	-28	-29
11	-17	-36
9	-20	-35
